betaK,deltaK,cK,betaE,deltaE,cE,percK,fX1,fX3,riskscore
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0,0.726859172078818
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.05,0.793709832432798
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.1,0.839945590064661
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.15,0.873099411993558
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.2,0.897666265667506
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.25,0.916390518314917
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.3,0.930999069898517
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.35,0.942612510373094
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.4,0.951981496798555
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.45,0.959625990649453
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.5,0.965918273267714
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.55,0.971133065354928
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.6,0.975478485665725
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.65,0.979115587077405
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.7,0.982171206739653
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.75,0.984746578198341
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.8,0.986923398165807
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.85,0.988768119682099
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.9,0.990335168783397
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,0.95,0.9916693274565
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0,1,0.992807613438397
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0,0.608414341687037
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0.05,0.709141016904262
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0.1,0.778477487830641
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0.15,0.827210583325499
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0.2,0.862447484239329
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0.25,0.888677928495583
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0.3,0.908731306718442
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0.35,0.924414756280705
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0.4,0.936909534390898
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0.45,0.947010794619367
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0.5,0.955271208868729
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0.55,0.962087199051076
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0.6,0.967751438190666
2.7e-06,6.1,2.4,2.7e-06,2.6,3,40,0.05,0.65,0.972485519950405
