betaK,deltaK,cK,betaE,deltaE,cE,percK,fX1,fX3,riskscore
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0,0.135303523927477
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.05,0.231449734660535
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.1,0.329466734480615
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.15,0.416491761432226
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.2,0.489687161162112
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.25,0.550559957767123
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.3,0.601106411065432
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.35,0.642838960663669
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.4,0.677014155027668
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.45,0.704922299889181
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.5,0.727892221808382
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.55,0.747139062885288
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.6,0.763649065455871
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.65,0.778158453677968
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.7,0.791191053222165
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.75,0.803110957740444
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.8,0.814168500532496
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.85,0.824534509782006
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.9,0.834324411020657
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,0.95,0.843615015139563
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0,1,0.85245638768816
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0,0.0856844383629122
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.05,0.162512953823152
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.1,0.253108356825905
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.15,0.342515721124454
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.2,0.422508461835169
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.25,0.491168800729832
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.3,0.549158963906641
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.35,0.59761576089439
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.4,0.637691995969563
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.45,0.670642059099522
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.5,0.697814995085052
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.55,0.720502990525708
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.6,0.739803527764708
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.65,0.756571461697034
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.7,0.771439636866776
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.75,0.78486482009843
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.8,0.797172990033879
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.85,0.808595364876028
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.9,0.819294860412891
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,0.95,0.829385173659714
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.05,1,NA
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.1,0,0.0529795382220815
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.1,0.05,0.109936785165449
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.1,0.1,0.186477515513109
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.1,0.15,0.271391076390454
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.1,0.2,0.353868133732372
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.1,0.25,0.428236339973623
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.1,0.3,0.492847586120926
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.1,0.35,0.547825450740622
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.1,0.4,0.593924719939314
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.1,0.45,0.63222687729839
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.1,0.5,0.664012675047716
1e-05,2.6,2.4,2.7e-06,2.6,3.6,1,0.1,0.55,0.690584801330099
