betaK,deltaK,cK,betaE,deltaE,cE,percK,fX1,fX3,riskscore
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0,0.617680124050924
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.05,0.65977085829244
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.1,0.696729856322156
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.15,0.72919192242921
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.2,0.75777856933515
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.25,0.783056575675995
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.3,0.805522743366063
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.35,0.825603036221715
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.4,0.843658561331597
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.45,0.859993934226524
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.5,0.874865622795216
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.55,0.888489174377686
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.6,0.901045025885134
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.65,0.912683030576493
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.7,0.923526018834494
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.75,0.933672740091808
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.8,0.943200476821275
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.85,0.952167533414628
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.9,0.960615714295094
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,0.95,0.968572831257292
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0,1,0.976055234322756
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0,0.525315072927445
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.05,0.578145306981978
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.1,0.624965164839631
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.15,0.666171732284566
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.2,0.702348777395666
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.25,0.734133327862806
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.3,0.762139880979948
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.35,0.786924274731118
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.4,0.808971489880492
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.45,0.828696331077698
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.5,0.846450040314441
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.55,0.862528780697518
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.6,0.877181845910817
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.65,0.890618659875408
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.7,0.90301435988045
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.75,0.914514140645329
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.8,0.925236690624969
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.85,0.935277062193406
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.9,0.944709253833441
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,0.95,0.953588691423993
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.05,1,NA
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0,0.413082493482646
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0.05,0.476519192766136
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0.1,0.534404317189358
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0.15,0.586234299480251
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0.2,0.632098633327314
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0.25,0.672437044444825
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0.3,0.707849453952613
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0.35,0.738973113563603
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0.4,0.766414567038217
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0.45,0.790718406954337
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0.5,0.812357826122497
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0.55,0.831736656705033
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0.6,0.849196508585561
8.8e-07,6.1,3,2.7e-06,2.6,3,20,0.1,0.65,0.865025315460129
