betaK,deltaK,cK,betaE,deltaE,cE,percK,fX1,fX3,riskscore
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0,0.819530117036329
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.05,0.908318127060523
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.1,0.94088775182338
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.15,0.957585112373971
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.2,0.967662001874319
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.25,0.974355992818695
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.3,0.979092525400713
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.35,0.982597089645037
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.4,0.985278210067073
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.45,0.987383284876752
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.5,0.989070414338629
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.55,0.990445231558571
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.6,0.991581101129109
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.65,0.992530671181949
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.7,0.993332757030342
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.75,0.99401656219379
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.8,0.994604382056325
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.85,0.9951134275335
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.9,0.995557133338138
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,0.95,0.995946101544869
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0,1,0.996288800528535
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0.05,0,0.711754162233718
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0.05,0.05,0.863724909037771
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0.05,0.1,0.915760394743852
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0.05,0.15,0.941168117113756
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0.05,0.2,0.956010409669405
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0.05,0.25,0.965642050420444
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0.05,0.3,0.972334719661535
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0.05,0.35,0.977213755707379
2.7e-06,2.6,2.4,2.7e-06,6.1,3.6,80,0.05,0.4,0.980900059597236
