est_pEX3,est_pKX3,rss,convergence,percK_pass0,percK_pass1,percK_pass2,percK_pass3,percK_pass4,percK_pass5
43.4160347439373,200,4.46137738417322,0,16.39,95.4100646101177,99.9213544757403,99.9791706414857,99.9933653001759,99.9978577898464
43.5300331445332,200,16.166653213904,52,16.39,95.3868697156978,99.9205645128215,99.9789274791764,99.9932787526347,99.9978269470174
60.1465814656605,200,12.7031554492408,0,16.39,91.0460976207941,99.6964481240161,99.9000570090041,99.9617368722588,99.9851885532003
52.3818615382859,200,2.20983018845494,0,16.39,93.322170232039,99.8334280827274,99.9502078106668,99.9824360412873,99.9937286499513
48.9360597800738,200,29.7646262816607,0,16.39,94.1896274781973,99.8741528438115,99.9640436792107,99.9877918607988,99.9958021201822
43.2900227664658,200,14.0695819571587,0,16.39,95.43560841401,99.9222197068639,99.9794365201076,99.9934597968359,99.9978914177778
52.1196380424273,200,9.7632919388313,0,16.39,93.39116199042,99.8368912523768,99.9514078287478,99.9829083665807,99.9939145124063
54.6307761764064,200,15.2430928324712,0,16.39,92.7098058638784,99.800955649281,99.9387692034477,99.9778700629787,99.991906746613
50.1011350403287,200,15.3231012401406,0,16.39,93.9057202056025,99.861493657115,99.9598104441207,99.9861753251887,99.9951846871466
48.2037074164438,200,20.5135934043528,0,16.39,94.3632749228254,99.8815790737101,99.9664956979844,99.9887181479993,99.9961521651031
46.5058782335822,200,6.32975609635763,0,16.39,94.7518134014386,99.8973347311836,99.9716145849821,99.9906255683894,99.9968633326795
46.5058782335822,200,6.32975609635763,0,16.39,94.7518134014386,99.8973347311836,99.9716145849821,99.9906255683894,99.9968633326795
46.5058782335822,200,6.32975609635763,0,16.39,94.7518134014386,99.8973347311836,99.9716145849821,99.9906255683894,99.9968633326795
54.0919070419283,200,24.4571331786461,0,16.39,92.8599370019678,99.8092073372622,99.9417065112926,99.9790530015059,99.9923828827288
60.9143590564127,200,24.2746503896682,52,16.39,90.7957410413935,99.6785818137826,99.8931966404462,99.9587898114036,99.9839244358186
56.152781373101,200,19.0448599190867,0,16.39,92.27401625383,99.7759178875377,99.9297392056553,99.9741925631229,99.9904101211217
56.152781373101,200,19.0448599190867,0,16.39,92.27401625383,99.7759178875377,99.9297392056553,99.9741925631229,99.9904101211217
56.152781373101,200,19.0448599190867,0,16.39,92.27401625383,99.7759178875377,99.9297392056553,99.9741925631229,99.9904101211217
54.0926772720673,200,24.345096379988,0,16.39,92.8597239530552,99.8091957620253,99.9417024049937,99.9790513525989,99.9923822209471
54.0926772720673,200,24.345096379988,0,16.39,92.8597239530552,99.8091957620253,99.9417024049937,99.9790513525989,99.9923822209471
55.0795701134049,200,16.6835259293443,0,16.39,92.583116155843,99.7938439759438,99.9362219272419,99.9768387600234,99.9914894741442
55.0795701134049,200,16.6835259293443,0,16.39,92.583116155843,99.7938439759438,99.9362219272419,99.9768387600234,99.9914894741442
54.0926772719702,200,24.3450963799881,0,16.39,92.8597239530821,99.8091957620268,99.9417024049942,99.9790513525991,99.9923822209471
56.0534435524142,200,17.4254627609042,0,16.39,92.3029927947006,99.7776332168353,99.9303632498699,99.9744485906465,99.9905150750302
50.3879748239333,200,17.5108996361274,0,16.39,93.834364485041,99.8582102437839,99.9587020205109,99.9857486357491,99.995020418953
56.0534435524142,200,17.4254627609042,0,16.39,92.3029927947006,99.7776332168353,99.9303632498699,99.9744485906465,99.9905150750302
52.3593498573651,200,22.7087372662905,0,16.39,93.3281126774517,99.8337279179665,99.9503118660138,99.9824770509343,99.9937448082754
47.0387191393489,200,7.18379704913208,0,16.39,94.6319660642483,99.8926009413124,99.9700890786911,99.9900610619517,99.9966543016197
47.0387191393502,200,7.1837970491321,0,16.39,94.631966064248,99.8926009413124,99.9700890786911,99.9900610619517,99.9966543016197
47.0387191393502,200,7.1837970491321,0,16.39,94.631966064248,99.8926009413124,99.9700890786911,99.9900610619517,99.9966543016197
57.147786626987,200,14.9031979207601,0,16.39,91.9796269263653,99.7580784933263,99.923204547664,99.9714958622262,99.9892982585299
57.1477866270048,200,14.9031979207601,0,16.39,91.9796269263599,99.758078493326,99.9232045476639,99.9714958622262,99.9892982585299
57.147786626987,200,14.9031979207601,0,16.39,91.9796269263653,99.7580784933263,99.923204547664,99.9714958622262,99.9892982585299
57.1477866270048,200,14.9031979207601,0,16.39,91.9796269263599,99.758078493326,99.9232045476639,99.9714958622262,99.9892982585299
48.9818888402613,200,18.1966734515444,0,16.39,94.1786381476013,99.8736748178309,99.9638850282106,99.9877316654212,99.9957792742123
48.9818888402613,200,18.1966734515444,0,16.39,94.1786381476013,99.8736748178309,99.9638850282106,99.9877316654212,99.9957792742123
48.9818888401031,200,18.1966734515442,0,16.39,94.1786381476393,99.8736748178325,99.9638850282111,99.9877316654214,99.9957792742124
48.9818888401031,200,18.1966734515442,0,16.39,94.1786381476393,99.8736748178325,99.9638850282111,99.9877316654214,99.9957792742124
43.3758794399774,200,6.78186107854142,0,16.39,95.4182153361616,99.92163109919,99.9792556972917,99.9933955456436,99.9978685585589
43.3758794399774,200,6.78186107854142,0,16.39,95.4182153361616,99.92163109919,99.9792556972917,99.9933955456436,99.9978685585589
50.5138700671523,200,35.0269492862863,0,16.39,93.8028628234916,99.856747633536,99.9582069317805,99.9855576117156,99.9949467111012
50.5138700671523,200,35.0269492862863,0,16.39,93.8028628234916,99.856747633536,99.9582069317805,99.9855576117156,99.9949467111012
60.551450523492,200,22.8821100415806,0,16.39,90.9146603745882,99.6871400287676,99.8964907106585,99.9602077436844,99.9845338608539
48.0749565914381,200,5.13359429001741,0,16.39,94.3934227962042,99.882844060628,99.9669109544648,99.9888742429971,99.9962108662828
56.9742741267935,200,29.7285510073137,0,16.39,92.0315085298484,99.7612771359292,99.9243820971974,99.9719838783171,99.9895003125535
57.0010847889121,200,4.79323741598049,0,16.39,92.0235070134621,99.7607853533973,99.9242012160815,99.9719089729426,99.9894693229662
60.0358232573685,200,14.2240367097805,0,16.39,91.0818285488497,99.6989512223112,99.9010130748475,99.9621457248602,99.9853631469633
60.0358232573685,200,14.2240367097805,0,16.39,91.0818285488497,99.6989512223112,99.9010130748475,99.9621457248602,99.9853631469633
