pEmin,pEmax,pKmin,pKmax,pE1,pE2,pE3,pK1,pK2,pK3,valX1,valX2,valX3
0,80,0,15,41.7840003097774,3.44581670998415,0,15,11.6562525979389,15,22.0903190587055,2475.82355599108,6988.81894679569
0,80,0,20,49.5864173488685,5.72355502220899,0,20,14.9346095849912,20,22.0617482893451,2475.82167312743,4173.51643526204
0,80,0,25,57.09602328384,8.63536704426976,0,25,18.9974068596816,25,21.997953860889,2475.81400087928,2544.96458740309
0,80,0,30,64.3679490450385,11.9087096080237,0,30,23.433433196772,30,21.879810547684,2475.78631608889,1541.75953199036
0,80,0,35,71.4361930277652,20.7940315071629,0,35,35,35,21.6941008949854,2475.29353537384,916.872248651043
0,80,0,40,78.3263916749475,24.7539426222015,0,40,40,40,21.4348586621193,2474.43314316011,531.332435276835
0,80,0,45,80,28.7674012537284,0,41.581015802059,45,45,21.3485717117859,2472.40191506686,298.079312904495
0,80,0,50,80,32.8223448127888,0,41.5810157982178,50,50,21.3485717117859,2467.9150264415,161.052054637355
0,80,0,55,80,36.9042606404138,0,41.5810155951993,55,55,21.3485717117859,2458.97643570291,84.1731621078991
0,80,0,60,80,40.9943099595747,0,41.5810088043044,60,60,21.3485717117904,2443.83197674259,44.3988187609052
0,80,0,65,80,45.0718462964523,0,41.5810153344989,65,65,21.3485717117859,2423.0062497473,27.1296982524273
0,80,0,70,80,49.1219588128794,0.090739273028344,41.5810159662978,70,70,21.3485717117859,2399.49594664723,23.1639040533671
0,80,0,75,80,53.138951089468,1.28432320802649,41.5810148713534,75,74.9743672927641,21.348571711786,2376.3784676961,23.1630913637863
0,80,0,80,80,57.1225074227956,2.57819041275186,41.5810158049258,80,80,21.3485717117859,2355.87256703191,23.1620328142543
0,80,0,85,80,61.0752698261153,3.90986368445649,41.5810158017652,85,84.8557012286316,21.3485717117859,2340.01080440212,23.1607227153721
0,80,0,90,80,65.0019752860596,5.40515787414848,41.5810157970702,90,90,21.3485717117859,2330.44906714041,23.1589455205761
0,80,0,95,80,68.5065087575639,6.93859885116483,41.5810157964086,94.4847896089175,95,21.3485717117859,2327.73919180121,23.1567353794528
0,80,0,100,80,68.506740658716,8.54770627982738,41.5810158022924,94.4850819616443,100,21.3485717117859,2327.73919178901,23.1539293991249
0,80,0,105,80,68.5067141698987,10.2291905130028,41.5810158022889,94.4850477631331,105,21.3485717117859,2327.7391917892,23.1503823713173
0,80,0,110,80,68.505817281544,11.979780058008,41.5810155517898,94.4836411778396,110,21.3485717117859,2327.73919403935,23.1459200468982
0,80,0,115,80,68.5067421203969,13.7962846962304,41.5810146510271,94.4850839035334,115,21.348571711786,2327.73919178901,23.1403351886702
0,80,0,120,80,68.5067186379746,15.6756257946532,41.5810158021126,94.4850540452039,120,21.3485717117859,2327.73919178914,23.1333832205278
0,80,0,125,80,68.5067261682104,17.6148523091918,41.5810158071911,94.4850654027739,125,21.3485717117859,2327.73919178919,23.124779887915
0,80,0,130,80,68.5067271572227,19.6111784447573,41.5810158023402,94.4850664702791,130,21.3485717117859,2327.73919178916,23.1141950057639
0,80,0,135,80,68.5067421195204,21.6619541423829,41.5810158015534,94.4850839050148,135,21.3485717117859,2327.73919178901,23.1012510827842
0,80,0,140,80,68.5067387985594,23.7647110393747,41.5810157963273,94.4850799314428,140,21.3485717117859,2327.73919178902,23.0855164433974
0,80,0,145,80,68.5067280594322,25.9171261099479,41.5810157974802,94.4850688673509,145,21.3485717117859,2327.73919178933,23.0665051986624
0,80,0,150,80,68.5067422731374,28.1170400684022,41.5810157974802,94.4850840657188,150,21.3485717117859,2327.73919178901,23.0436729399792
0,80,0,155,80,68.5067392200972,30.3624337121826,41.5810157974802,94.4850804345732,155,21.3485717117859,2327.73919178901,23.0164191207859
0,80,0,160,80,68.5067792484256,32.6514408173123,41.5810157974802,94.4851342735864,160,21.3485717117859,2327.73919178955,22.9840876178054
0,80,0,165,80,68.5067387281286,34.9823187324698,41.5810158179018,94.485079697517,165,21.3485717117859,2327.73919178901,22.9459753924519
0,80,0,170,80,68.5060631218605,37.3534543063323,41.5810158179018,94.4842001371329,170,21.3485717117859,2327.73919189643,22.9013413867654
0,80,0,175,80,68.5066318688811,39.7633440766425,41.5810158179018,94.4849809819683,175,21.3485717117859,2327.73919183498,22.849423852113
0,80,0,180,80,68.506769792162,42.2105787143694,41.5810158179018,94.4851288503017,180,21.3485717117859,2327.73919179198,22.7894596572313
0,10,0,85,10,9.70883244681827,3.90986368449091,0,20.465707543585,84.8557012287517,32.7292412148484,2475.80802195119,23.1607227153722
0,10,0,90,10,10,5.40515772383308,0,20.8615760284386,90,32.7292412148484,2475.80593473828,23.1589455205762
0,10,0,95,10,10,6.93859884849285,0,20.8615761145098,95,32.7292412148484,2475.80593473828,23.1567353794528
0,10,0,100,10,10,8.5477063008064,0,20.8615761137065,100,32.7292412148484,2475.80593473828,23.153929399125
0,80,0,185,80,68.5067420193417,44.6938496507831,41.5810158179018,94.4850837602914,185,21.3485717117859,2327.73919178901,22.7207082247998
0,80,0,190,80,68.5062075223496,47.2118942833003,41.5810158179018,94.4843850847963,190,21.3485717117859,2327.73919185833,22.6424795294822
0,80,0,195,80,68.506742787444,49.763533169496,41.5810158179018,94.4850846873943,195,21.3485717117859,2327.73919178901,22.5541593620873
0,80,0,200,80,68.5067356208206,52.3476135306256,41.5810158179018,94.4850759843158,200,21.3485717117859,2327.73919178903,22.4552317354287
0,85,0,5,24.7781922750572,0,0,5,5,5,22.1063122836998,3455.1618659966,30324.5149191909
0,85,0,10,33.5825996272741,1.39072682042048,0,10,8.59997996980762,10,22.1017544558311,2475.82513578438,12772.4226787975
0,85,0,15,41.784000263548,3.44581670998415,0,15,11.6562525979389,15,22.0903190587055,2475.82355599108,6988.81894679569
0,85,0,20,49.5864174151726,5.72355502220899,0,20,14.9346095849912,20,22.061748289345,2475.82167312743,4173.51643526204
0,85,0,25,57.0960236384019,8.63536704426976,0,25,18.9974068596816,25,21.997953860889,2475.81400087928,2544.96458740309
0,85,0,30,64.3679489401699,11.9087096080237,0,30,23.433433196772,30,21.8798105476839,2475.78631608889,1541.75953199036
0,85,0,35,71.4361930340037,20.7940315071629,0,35,35,35,21.6941008949854,2475.29353537384,916.872248651043
0,85,0,40,78.3263917103995,24.7539426222015,0,40,40,40,21.4348586621194,2474.43314316011,531.332435276835
0,85,0,45,85,28.7674012537284,0,45,45,45,21.1024406108102,2472.40191506686,298.079312904495
0,85,0,50,85,32.8223448198162,0,45.3924007087884,50,50,21.0894393774438,2467.91502644149,161.052054637355
0,85,0,55,85,36.9042606464313,0,45.3924007086054,55,55,21.0894393774438,2458.97643570291,84.1731621078991
0,85,0,60,85,40.994309960034,0,45.3924007094688,60,60,21.0894393774438,2443.83197674259,44.3988187609052
0,85,0,65,85,45.0718462851432,0,45.3924007097002,65,65,21.0894393774438,2423.0062497473,27.1296982524273
0,85,0,70,85,49.1219588057064,0.090739273028344,45.3924007096772,70,70,21.0894393774438,2399.49594664723,23.1639040533671
0,85,0,75,85,53.138951089468,1.28432320802649,45.3924007300257,75,74.9743672927641,21.0894393774438,2376.3784676961,23.1630913637863
0,85,0,80,85,57.1225074227956,2.57819041275186,45.3924007082414,80,80,21.0894393774438,2355.87256703191,23.1620328142543
0,85,0,85,85,61.0752698261153,3.90986368445649,45.3924007100113,85,84.8557012286316,21.0894393774438,2340.01080440212,23.1607227153721
0,85,0,90,85,65.0019752859539,5.40515787414848,45.3924007095936,90,90,21.0894393774438,2330.44906714041,23.1589455205761
0,85,0,95,85,68.5066627265241,6.93859885116483,45.392400709324,94.4849802953099,95,21.0894393774438,2327.73919179055,23.1567353794528
0,85,0,100,85,68.5067803850792,8.54770627982738,45.3924007084251,94.4851254720512,100,21.0894393774438,2327.73919179087,23.1539293991249
0,85,0,105,85,68.5067329158258,10.2291905130028,45.392400654821,94.4850726757637,105,21.0894393774438,2327.73919178904,23.1503823713173
0,85,0,110,85,68.5067005280623,11.979780058008,45.3924014057963,94.4850283739794,110,21.0894393774438,2327.73919178957,23.1459200468982
0,85,0,115,85,68.5067418163247,13.7962846962304,45.3923998657308,94.4850835764673,115,21.0894393774439,2327.73919178901,23.1403351886702
0,85,0,120,85,68.5067423718527,15.6756259790275,45.3924003817839,94.4850841858638,120,21.0894393774438,2327.73919178901,23.1333832205277
0,85,0,125,85,68.5067435136291,17.6148523091918,45.3924009832125,94.4850855423383,125,21.0894393774438,2327.73919178901,23.124779887915
0,85,0,130,85,68.5067458515989,19.6111784447573,45.392400685269,94.4850882509956,130,21.0894393774438,2327.73919178901,23.1141950057639
0,85,0,135,85,68.5067420210442,21.6619541423829,45.392400685269,94.4850837995753,135,21.0894393774438,2327.73919178901,23.1012510827842
0,85,0,140,85,68.5068796198387,23.7647110393747,45.392400685269,94.4852464230321,140,21.0894393774438,2327.73919179802,23.0855164433974
0,85,0,145,85,68.5067608432415,25.9171261629279,45.392400685269,94.4851077697967,145,21.0894393774438,2327.73919178907,23.0665051986624
0,85,0,150,85,68.5067710601318,28.1170400684022,45.3924007048594,94.485118382987,150,21.0894393774438,2327.73919178934,23.0436729399792
0,85,0,155,85,68.5068245598395,30.3624337121826,45.3924007049254,94.4851899283378,155,21.0894393774438,2327.73919179043,23.0164191207859
0,85,0,160,85,68.5067451199932,32.6514409528922,45.3924007050685,94.48508724109,160,21.0894393774438,2327.73919178901,22.9840876178055
0,85,0,165,85,68.5069664615297,34.9823187324698,45.392400705398,94.4853860835507,165,21.0894393774438,2327.73919180715,22.9459753924519
0,85,0,170,85,68.5036053681738,37.3534543063323,45.3924007054419,94.4808857401258,170,21.0894393774438,2327.73919501888,22.9013413867654
0,85,0,175,85,68.5067583227505,39.7633440766425,45.3924007054991,94.4851038700735,175,21.0894393774438,2327.73919178907,22.849423852113
0,85,0,180,85,68.5067037595024,42.2105787143694,45.3924007053677,94.4850401283321,180,21.0894393774438,2327.73919179018,22.7894596572313
0,10,0,105,10,10,10,0,20.8615761098931,104.334293989617,32.7292412148484,2475.80593473828,23.1509047217035
0,10,0,110,10,10,10,0,20.8615761144745,104.334295100416,32.7292412148484,2475.80593473828,23.1509047217035
0,10,0,115,10,10,10,0,20.8615760888461,104.334293415769,32.7292412148484,2475.80593473828,23.1509047217038
0,10,0,120,10,10,10,0,20.8615761110039,104.334295029369,32.7292412148484,2475.80593473829,23.1509047217036
0,85,0,185,85,68.5066933291931,44.6938496507831,45.3924007054503,94.4850300694144,185,21.0894393774438,2327.73919179174,22.7207082247998
0,85,0,190,85,68.5066385541966,47.2118987076732,45.3924007052597,94.484963539186,190,21.0894393774438,2327.73919179565,22.6424795294777
0,85,0,195,85,68.5067477605446,49.7635331647278,45.3924007052803,94.4850912459175,195,21.0894393774438,2327.73919178901,22.5541593620874
0,85,0,200,85,68.5067924792479,52.3476135382034,45.3924007053177,94.4851510231011,200,21.0894393774438,2327.73919178977,22.4552317354287
0,90,0,5,24.7781919711685,0,0,5,5,5,22.1063122836998,3455.1618659966,30324.5149191909
0,90,0,10,33.5825995721293,1.39072682042048,0,10,8.59997996980762,10,22.1017544558311,2475.82513578438,12772.4226787975
0,90,0,15,41.7840005033642,3.44581670998415,0,15,11.6562525979389,15,22.0903190587055,2475.82355599108,6988.81894679569
0,90,0,20,49.5864174242561,5.72355502220899,0,20,14.9346095849912,20,22.061748289345,2475.82167312743,4173.51643526204
0,90,0,25,57.0960261865451,8.63536704426976,0,25,18.9974068596816,25,21.9979538608894,2475.81400087928,2544.96458740309
0,90,0,30,64.3679489428656,11.9087096080237,0,30,23.433433196772,30,21.8798105476839,2475.78631608889,1541.75953199036
0,90,0,35,71.4361931725337,20.7940315071629,0,35,35,35,21.6941008949854,2475.29353537384,916.872248651043
0,90,0,40,78.3263917129044,24.7539426222015,0,40,40,40,21.4348586621193,2474.43314316011,531.332435276835
0,90,0,45,85.0642069094304,28.7674012537284,0,45,45,45,21.1022489272334,2472.40191506686,298.079312904495
0,90,0,50,90,32.8223448244112,0,49.2630331831936,50,50,20.7854595841339,2467.9150264415,161.052054637355
0,90,0,55,90,36.9042606445987,0,49.2630331695947,55,55,20.7854595841339,2458.97643570291,84.1731621078991
0,90,0,60,90,40.9943098424243,0,49.2630331846794,60,60,20.7854595841339,2443.83197674259,44.3988187609052
0,90,0,65,90,45.0718462764641,0,49.2630322357265,65,65,20.785459584134,2423.0062497473,27.1296982524273
0,90,0,70,90,49.1219587950895,0.090739273028344,49.263033185167,70,70,20.7854595841339,2399.49594664723,23.1639040533671
0,90,0,75,90,53.138951089468,1.28432320802649,49.2630331853494,75,74.9743672927641,20.7854595841339,2376.3784676961,23.1630913637863
0,90,0,80,90,57.1225074227956,2.57819041275186,49.2630327189081,80,80,20.7854595841339,2355.87256703191,23.1620328142543
0,90,0,85,90,61.0752698261153,3.90986368445649,49.2630331587278,85,84.8557012286316,20.7854595841339,2340.01080440212,23.1607227153721
0,90,0,90,90,65.0019752858859,5.40515787414848,49.2630332630421,90,90,20.7854595841339,2330.44906714041,23.1589455205761
0,90,0,95,90,68.5067455150937,6.93859885116483,49.2630331853379,94.4850883211806,95,20.7854595841339,2327.73919178901,23.1567353794528
0,90,0,100,90,68.5067389568476,8.54770627982738,49.2630328420378,94.4850801650076,100,20.7854595841339,2327.73919178902,23.1539293991249
0,90,0,105,90,68.5067410689203,10.2291905130028,49.2630331853629,94.4850818197247,105,20.7854595841339,2327.73919178902,23.1503823713173
0,90,0,110,90,68.5074274413804,11.979780058008,49.2630310907888,94.485952356803,110,20.7854595841343,2327.73919189012,23.1459200468982
0,90,0,115,90,68.5067323012302,13.7962846962304,49.2630343372251,94.4850729068765,115,20.785459584134,2327.73919178911,23.1403351886702
0,90,0,120,90,68.5067673012476,15.6756263959753,49.2630331151578,94.4851178605378,120,20.7854595841339,2327.73919178923,23.1333832205279
0,90,0,125,90,68.5067375744979,17.6148523091918,49.2630331151578,94.4850782397991,125,20.7854595841339,2327.73919178902,23.124779887915
0,90,0,130,90,68.5067424366974,19.6111784447573,49.2630331151578,94.4850842597653,130,20.7854595841339,2327.73919178901,23.1141950057639
0,90,0,135,90,68.5067417551378,21.6619541423829,49.2630331151578,94.4850834231431,135,20.7854595841339,2327.73919178901,23.1012510827842
0,90,0,140,90,68.5067437445386,23.7647110393747,49.2630331151578,94.4850859412396,140,20.7854595841339,2327.73919178901,23.0855164433974
0,90,0,145,90,68.506731322262,25.9171261629279,49.2630331151578,94.4850708813011,145,20.7854595841339,2327.73919178906,23.0665051986624
0,90,0,150,90,68.5067356243595,28.1170400684022,49.2630331151578,94.4850767582527,150,20.7854595841339,2327.73919178907,23.0436729399792
0,90,0,155,90,68.5067364703911,30.3624337121826,49.2630331151578,94.485078053015,155,20.7854595841339,2327.73919178908,23.0164191207859
0,90,0,160,90,68.506739178042,32.6514410935443,49.2630331151578,94.4850806214636,160,20.7854595841339,2327.73919178902,22.9840876178055
0,90,0,165,90,68.5067422791237,34.9823187324698,49.2630331151578,94.4850840789059,165,20.7854595841339,2327.73919178901,22.9459753924519
0,90,0,170,90,68.5067484421257,37.3534543063323,49.2630331151578,94.485092025543,170,20.7854595841339,2327.73919178901,22.9013413867654
0,90,0,175,90,68.5066973974715,39.7633440766425,49.2630331151578,94.4850271666964,175,20.7854595841339,2327.73919178947,22.849423852113
0,90,0,180,90,68.5067620684627,42.2105787143694,49.2630331151578,94.4851038732268,180,20.7854595841339,2327.73919178997,22.7894596572313
0,10,0,125,10,10,10,0,20.8615761150906,104.334294632359,32.7292412148484,2475.80593473829,23.1509047217034
0,10,0,130,10,10,10,0,20.8615755692762,104.334295119906,32.7292412148484,2475.80593473831,23.1509047217036
0,10,0,135,10,10,10,0,20.8615761146023,104.334295099387,32.7292412148484,2475.80593473829,23.1509047217033
0,10,0,140,10,10,10,0,20.8615761129265,104.334295097946,32.7292412148484,2475.80593473828,23.1509047217035
0,90,0,185,90,68.5067418809017,44.6938496507831,49.2630331151578,94.4850835403644,185,20.7854595841339,2327.73919178901,22.7207082247998
0,90,0,190,90,68.5067510976704,47.2118987081181,49.2630331151578,94.485096258033,190,20.7854595841339,2327.73919178905,22.6424795294776
0,90,0,195,90,68.5067464850089,49.7635330759278,49.2630331151578,94.4850886099837,195,20.7854595841339,2327.73919178903,22.5541593620874
0,90,0,200,90,68.5067628320457,52.3476135392943,49.2630331151578,94.485105037441,200,20.7854595841339,2327.73919178991,22.4552317354287
0,95,0,5,24.7781920261111,0,0,5,5,5,22.1063122836998,3455.1618659966,30324.5149191909
0,95,0,10,33.5825991800673,1.39072682042048,0,10,8.59997996980762,10,22.1017544558311,2475.82513578438,12772.4226787975
0,95,0,15,41.7840001851455,3.44581670998415,0,15,11.6562525979389,15,22.0903190587055,2475.82355599108,6988.81894679569
0,95,0,20,49.5864174140379,5.72355502220899,0,20,14.9346095849912,20,22.0617482893451,2475.82167312743,4173.51643526204
0,95,0,25,57.0960237950525,8.63536704426976,0,25,18.9974068596816,25,21.997953860889,2475.81400087928,2544.96458740309
0,95,0,30,64.3679490703805,11.9087096080237,0,30,23.433433196772,30,21.879810547684,2475.78631608889,1541.75953199036
0,95,0,35,71.4361931585363,20.7940315071629,0,35,35,35,21.6941008949854,2475.29353537384,916.872248651043
0,95,0,40,78.3263917280075,24.7539426222015,0,40,40,40,21.4348586621193,2474.43314316011,531.332435276835
0,95,0,45,85.0642069394168,28.7674012537284,0,45,45,45,21.1022489272334,2472.40191506686,298.079312904495
0,95,0,50,91.6759931929032,32.8223448249212,0,50,50,50,20.6989245423241,2467.9150264415,161.052054637355
0,95,0,55,95,36.9042606092595,0,53.1847739878099,55,55,20.4371532802555,2458.97643570291,84.1731621078991
0,95,0,60,95,40.9943099261753,0,53.1847724876591,60,60,20.4371532802554,2443.83197674259,44.3988187609052
0,95,0,65,95,45.0718462888919,0,53.1847727413121,65,65,20.4371532802554,2423.0062497473,27.1296982524273
0,95,0,70,95,49.121958809088,0.090739273028344,53.1847733555251,70,70,20.4371532802554,2399.49594664723,23.1639040533671
0,95,0,75,95,53.138951089468,1.28432320802649,53.1847725970087,75,74.9743672927641,20.4371532802554,2376.3784676961,23.1630913637863
0,95,0,80,95,57.1225074227956,2.57819041275186,53.1847725663981,80,80,20.4371532802554,2355.87256703191,23.1620328142543
0,95,0,85,95,61.0752698261153,3.90986368445649,53.1847726873679,85,84.8557012286316,20.4371532802554,2340.01080440212,23.1607227153721
0,95,0,90,95,65.0019752858931,5.40515787414848,53.1847728361281,90,90,20.4371532802554,2330.44906714041,23.1589455205761
0,95,0,95,95,68.5071234075085,6.93859885116483,53.184772744462,94.4855582005537,95,20.4371532802554,2327.73919182447,23.1567353794528
0,95,0,100,95,68.5067423655865,8.54770627982738,53.1847727453529,94.4850841773978,100,20.4371532802554,2327.73919178901,23.1539293991249
0,95,0,105,95,68.5067170199164,10.2291905130032,53.1847727697685,94.4850524918798,105,20.4371532802554,2327.73919178917,23.1503823713174
0,95,0,110,95,68.506735284797,11.9797800580921,53.1847727501988,94.4850759813362,110,20.4371532802554,2327.73919178905,23.145920046898
0,95,0,115,95,68.5066614137932,13.796284696197,53.1847727501988,94.4849947058323,115,20.4371532802554,2327.73919179628,23.1403351886703
0,95,0,120,95,68.5067438982619,15.6756260511872,53.1847727501988,94.4850862351861,120,20.4371532802554,2327.73919178901,23.1333832205277
0,95,0,125,95,68.506733784691,17.6148523091918,53.1847727502983,94.4850719426291,125,20.4371532802554,2327.73919178907,23.124779887915
0,95,0,130,95,68.5067409624182,19.6111784447573,53.1847727502983,94.4850822222424,130,20.4371532802554,2327.73919178901,23.1141950057639
0,95,0,135,95,68.5067266232159,21.6619541423829,53.1847727502983,94.485049982318,135,20.4371532802554,2327.73919179504,23.1012510827842
0,95,0,140,95,68.5067439271497,23.7647110393747,53.1847727502983,94.4850861548438,140,20.4371532802554,2327.73919178901,23.0855164433974
0,95,0,145,95,68.5069673302687,25.9171261629279,53.1847727502983,94.485280081666,145,20.4371532802554,2327.73919205084,23.0665051986624
0,95,0,150,95,68.5066624179428,28.1170400684022,53.1847727502983,94.4849819104387,150,20.4371532802554,2327.73919179042,23.0436729399792
0,95,0,155,95,68.5067500325903,30.3624337121826,53.1847727502983,94.485094821586,155,20.4371532802554,2327.73919178904,23.0164191207859
0,95,0,160,95,68.5064464025216,32.6514410843533,53.1847727502983,94.4847114935915,160,20.4371532802554,2327.7391918087,22.9840876178055
0,95,0,165,95,68.5067346593909,34.9823187324698,53.1847727502983,94.4850757008476,165,20.4371532802554,2327.73919178908,22.9459753924519
0,95,0,170,95,68.5067485416939,37.3534543063323,53.1847727502983,94.4850924518932,170,20.4371532802554,2327.73919178902,22.9013413867654
0,95,0,175,95,68.5067423828121,39.7633440766425,53.1847727502983,94.485084199113,175,20.4371532802554,2327.73919178901,22.849423852113
0,95,0,180,95,68.5052217731019,42.2105787143694,53.1847727502983,94.4830893835572,180,20.4371532802554,2327.73919236957,22.7894596572313
0,10,0,145,10,9.80143317526787,10,0,20.591715292618,104.334295100805,32.7292412148484,2475.80738632511,23.1509047217035
0,10,0,150,10,10,10,0,20.8615761145958,104.334295099484,32.7292412148484,2475.80593473829,23.1509047217035
0,10,0,155,10,10,10,0,20.8615760362746,104.33429510106,32.7292412148484,2475.80593473828,23.1509047217034
0,10,0,160,10,9.85458421656431,10,0,20.6639944062192,104.334295099519,32.7292412148484,2475.80701232669,23.1509047217036
0,95,0,185,95,68.5067231123113,44.6938496507831,53.1847727502983,94.4850588442812,185,20.4371532802554,2327.73919178911,22.7207082247998
0,95,0,190,95,68.5065256315382,47.2118987072111,53.1847727502983,94.4848069420209,190,20.4371532802554,2327.73919179917,22.6424795294777
0,95,0,195,95,68.5067617338721,49.7635331421933,53.1847727502983,94.4851026634675,195,20.4371532802554,2327.73919179024,22.5541593620874
0,95,0,200,95,68.5066594135427,52.3476135341389,53.1847727502983,94.484977582666,200,20.4371532802554,2327.73919179054,22.4552317354287
0,100,0,5,24.7781985151329,0,0,5,5,5,22.1063122837062,3455.1618659966,30324.5149191909
0,100,0,10,33.5825995717696,1.39072682042048,0,10,8.59997996980762,10,22.101754455831,2475.82513578438,12772.4226787975
0,100,0,15,41.7840036592039,3.44581670998415,0,15,11.6562525979389,15,22.0903190587066,2475.82355599108,6988.81894679569
0,100,0,20,49.5864174149766,5.72355502220899,0,20,14.9346095849912,20,22.0617482893451,2475.82167312743,4173.51643526204
0,100,0,25,57.0960236335779,8.63536704426976,0,25,18.9974068596816,25,21.997953860889,2475.81400087928,2544.96458740309
0,100,0,30,64.3679491838675,11.9087096080237,0,30,23.433433196772,30,21.8798105476839,2475.78631608889,1541.75953199036
0,100,0,35,71.4361930808405,20.7940315071629,0,35,35,35,21.6941008949854,2475.29353537384,916.872248651043
0,100,0,40,78.3263917134132,24.7539426222015,0,40,40,40,21.4348586621193,2474.43314316011,531.332435276835
0,100,0,45,85.0642062678734,28.7674012537284,0,45,45,45,21.1022489272334,2472.40191506686,298.079312904495
0,100,0,50,91.6759931673135,32.8223448128862,0,50,50,50,20.6989245423241,2467.91502644149,161.052054637355
0,100,0,55,98.1832950421305,36.9042606282676,0,55,55,55,20.2289406127305,2458.97643570291,84.1731621078991
0,100,0,60,100,40.9943099018362,0,57.1485370450143,60,60,20.0464934362314,2443.83197674259,44.3988187609052
0,100,0,65,100,45.0718463072534,0,57.1485370504727,65,65,20.0464934362314,2423.0062497473,27.1296982524273
0,100,0,70,100,49.1219587794243,0.090739273028344,57.1485370496132,70,70,20.0464934362314,2399.49594664723,23.1639040533671
0,100,0,75,100,53.138951089468,1.28432320802649,57.1485308382214,75,74.9743672927641,20.0464934362342,2376.3784676961,23.1630913637863
0,100,0,80,100,57.1225074227956,2.57819041275186,57.148537025142,80,80,20.0464934362314,2355.87256703191,23.1620328142543
0,100,0,85,100,61.0752698261153,3.90986368445649,57.148537054564,85,84.8557012286316,20.0464934362314,2340.01080440212,23.1607227153721
0,100,0,90,100,65.001975394337,5.40515787414848,57.1485371864568,90,90,20.0464934362313,2330.44906714041,23.1589455205761
0,100,0,95,100,68.5067424210768,6.93859885116483,57.1485371370465,94.4850842020646,95,20.0464934362314,2327.73919178901,23.1567353794528
0,100,0,100,100,68.5067424045331,8.54770627982738,57.1485371235998,94.4850842260616,100,20.0464934362314,2327.73919178901,23.1539293991249
0,100,0,105,100,68.5067326729743,10.2291905130028,57.1485371235998,94.4850703410499,105,20.0464934362314,2327.7391917891,23.1503823713173
0,100,0,110,100,68.5067422051531,11.979780058008,57.1485371235998,94.4850839992954,110,20.0464934362314,2327.73919178901,23.1459200468982
0,100,0,115,100,68.5067930076233,13.7962846962304,57.1485371235998,94.4851454136871,115,20.0464934362314,2327.73919178987,23.1403351886702
0,100,0,120,100,68.5067211611296,15.6756259499522,57.1485371235998,94.485059214712,120,20.0464934362314,2327.73919178925,23.1333832205277
0,100,0,125,100,68.5067423770932,17.6148523091918,57.1485371235998,94.4850841916615,125,20.0464934362314,2327.73919178901,23.124779887915
0,100,0,130,100,68.5067686077382,19.6111784447573,57.1485371235998,94.4851155843329,130,20.0464934362314,2327.73919178927,23.1141950057639
0,100,0,135,100,68.5067481868637,21.6619541423829,57.1485371235998,94.4850909411594,135,20.0464934362314,2327.73919178902,23.1012510827842
0,100,0,140,100,68.506721042623,23.7647110393747,57.1485371235998,94.4850603914595,140,20.0464934362314,2327.73919178948,23.0855164433974
0,100,0,145,100,68.5067530680481,25.9171261629279,57.1485371235998,94.4850965001743,145,20.0464934362314,2327.73919178908,23.0665051986624
0,100,0,150,100,68.5067413528425,28.1170400684022,57.1485371235998,94.4850820625758,150,20.0464934362314,2327.73919178903,23.0436729399792
0,100,0,155,100,68.5067442721731,30.3624337121826,57.1485371235998,94.4850868639784,155,20.0464934362314,2327.73919178901,23.0164191207859
0,100,0,160,100,68.5067193755514,32.6514410426121,57.1485371235998,94.485049278969,160,20.0464934362314,2327.73919179005,22.9840876178055
0,100,0,165,100,68.5067424538725,34.9823187324698,57.1485371235998,94.4850842907194,165,20.0464934362314,2327.73919178901,22.9459753924519
0,100,0,170,100,68.5067423739516,37.3534543063323,57.1485371235998,94.4850841874273,170,20.0464934362314,2327.73919178901,22.9013413867654
0,100,0,175,100,68.5067423769614,39.7633440766425,57.1485371235998,94.4850841904036,175,20.0464934362314,2327.73919178901,22.849423852113
0,100,0,180,100,68.5067435266484,42.2105787143694,57.1485371235998,94.4850816801546,180,20.0464934362314,2327.73919178948,22.7894596572313
0,10,0,165,10,10,10,0,20.8615761211313,104.334295101745,32.7292412148484,2475.80593473829,23.1509047217034
0,10,0,170,10,9.83195908478912,10,0,20.6331939795062,104.33429510172,32.7292412148484,2475.80717256092,23.1509047217035
0,10,0,175,10,10,10,0,20.8615761076152,104.334295459973,32.7292412148484,2475.80593473829,23.1509047217036
0,10,0,180,10,10,10,0,20.8615761090485,104.334295101064,32.7292412148484,2475.80593473828,23.1509047217034
0,5,0,5,5,0,0,0,5,5,141.916384180061,3455.1618659966,30324.5149191909
0,5,0,10,5,1.39072682042048,0,0,8.59997996980762,10,141.916384180061,2475.82513578438,12772.4226787975
0,5,0,15,5,3.44581670998415,0,0,11.6562525979389,15,141.916384180061,2475.82355599108,6988.81894679569
0,5,0,20,5,4.15237126371236,0,0,12.6841720863286,20,141.916384180061,2475.82313732511,4173.51643526204
0,100,0,185,100,68.5067505717127,44.6938496507831,57.1485371235998,94.4850937093495,185,20.0464934362314,2327.73919178904,22.7207082247998
0,100,0,190,100,68.506742103685,47.211898707861,57.1485371235998,94.485083905344,190,20.0464934362314,2327.73919178901,22.6424795294778
0,100,0,195,100,68.5067427072971,49.7635331511579,57.1485371235998,94.4850845986283,195,20.0464934362314,2327.73919178901,22.5541593620873
